url,id,square_meters,land_title,address,map_link,image_url
https://www.f-takken.com/freins/items/99544524,99544524,公簿760㎡ / 約229.9坪,畑,八女市津江 (地番[860-1]),"https://maps.google.co.jp/maps?q=33.2080755618,130.574269706+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/99544524478.jpg
https://www.f-takken.com/freins/items/99415867,99415867,公簿512.45㎡ / 約155.01坪,宅地,遠賀郡芦屋町白浜町6-32,"https://maps.google.co.jp/maps?q=33.8913898571,130.660290339+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/99415867478.jpg
https://www.f-takken.com/freins/items/99609164,99609164,実測563.4㎡ / 約170.42坪,雑種地,久留米市高良内町 (地番[2562-1]),"https://maps.google.co.jp/maps?q=33.2906649107,130.5591095+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/99609164478.jpg
https://www.f-takken.com/freins/items/99599009,99599009,公簿1453㎡ / 約439.53坪,田,宗像市野坂2500-1,"https://maps.google.co.jp/maps?q=33.7881741363,130.564950129+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/99599009479.jpg
https://www.f-takken.com/freins/items/99419546,99419546,公簿1453.38㎡ / 約439.64坪,宅地,うきは市吉井町生葉445-1 (地番[445‐1]),"https://maps.google.co.jp/maps?q=33.3498211874,130.739048667+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/99419546478.jpg
https://www.f-takken.com/freins/items/99567442,99567442,公簿883.74㎡ / 約267.33坪,宅地,遠賀郡遠賀町大字上別府,"https://maps.google.co.jp/maps?q=33.8329453388,130.66329221+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/06ak5wzsm4.jpg
https://www.f-takken.com/freins/items/99439106,99439106,公簿713.52㎡ / 約215.84坪,宅地,遠賀郡岡垣町吉木西１丁目14-7 (地番[1642]),"https://maps.google.co.jp/maps?q=33.8585006655,130.602499453+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/99439106478.jpg
https://www.f-takken.com/freins/items/98570477,98570477,公簿854.18㎡ / 約258.38坪,宅地,三潴郡大木町大字上八院588-1,"https://maps.google.co.jp/maps?q=33.2114622433,130.425778671+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/98570477478.jpg
https://www.f-takken.com/freins/items/99272840,99272840,実測932.01㎡ / 約281.93坪,宅地,遠賀郡岡垣町旭台５丁目8,"https://maps.google.co.jp/maps?q=33.8545502114,130.622307025+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/059nwkm1o9.jpg
https://www.f-takken.com/freins/items/99542927,99542927,公簿1431.42㎡ / 約433坪,宅地,三養基郡みやき町大字原古賀4330-2,"https://maps.google.co.jp/maps?q=33.3496000372,130.432700042+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/EM1-00016421-1.jpg
https://www.f-takken.com/freins/items/98873475,98873475,公簿807.96㎡ / 約244.4坪,その他（宅地1筆、畑2筆）,久留米市田主丸町益生田 (地番[205番7]),"https://maps.google.co.jp/maps?q=33.3248995305,130.697686552+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/98873475478.jpg
https://www.f-takken.com/freins/items/99608733,99608733,公簿595㎡ / 約179.98坪,畑,みやま市瀬高町下庄1512番1,"https://maps.google.co.jp/maps?q=33.1588445626,130.479096529+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/99608733478.jpg
https://www.f-takken.com/freins/items/99584047,99584047,公簿806.61㎡ / 約243.99坪,宅地,宮若市宮田360,"https://maps.google.co.jp/maps?q=33.7170409413,130.663301427+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/99584047478.jpg
https://www.f-takken.com/freins/items/99615661,99615661,公簿535㎡ / 約161.83坪,宅地,久留米市高良内町350-2 (地番[350-2]),"https://maps.google.co.jp/maps?q=33.2973797507,130.559268991+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/99615661478.jpg
https://www.f-takken.com/freins/items/99559660,99559660,公簿619.93㎡ / 約187.52坪,宅地,大牟田市片平町72 (地番[72]),"https://maps.google.co.jp/maps?q=33.0151158686,130.443827353+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/99559660478.jpg
https://www.f-takken.com/freins/items/99486566,99486566,公簿718㎡ / 約217.19坪,畑,遠賀郡遠賀町大字今古賀２９５の南隣り (地番[２９２番]),"https://maps.google.co.jp/maps?q=33.8457344913,130.66094937+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/06abihqh49.jpg
https://www.f-takken.com/freins/items/99514472,99514472,公簿637.53㎡ / 約192.85坪,宅地,飯塚市相田,https://www.google.co.jp/maps/place/%E9%A3%AF%E5%A1%9A%E5%B8%82%E7%9B%B8%E7%94%B0,https://www.f-takken.com/photo/99514472478.jpg
https://www.f-takken.com/freins/items/99422252,99422252,公簿1011.37㎡ / 約305.93坪,宅地,三潴郡大木町大字福土660-2 (地番[660-2]),"https://maps.google.co.jp/maps?q=33.2289091942,130.458640441+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/99422252478.jpg
https://www.f-takken.com/freins/items/98702936,98702936,公簿1407㎡ / 約425.61坪,山林,田川市大字川宮1448番11 (地番[1448番11]),"https://maps.google.co.jp/maps?q=33.646293945,130.796332025+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/98702936478.jpg
https://www.f-takken.com/freins/items/99526137,99526137,公簿699.76㎡ / 約211.67坪,宅地,筑紫野市二日市北８丁目,https://www.google.co.jp/maps/place/%E7%AD%91%E7%B4%AB%E9%87%8E%E5%B8%82%E4%BA%8C%E6%97%A5%E5%B8%82%E5%8C%97%EF%BC%98%E4%B8%81%E7%9B%AE,https://www.f-takken.com/photo/99526137478.jpg
https://www.f-takken.com/freins/items/99617486,99617486,公簿1236.58㎡ / 約374.06坪,その他（宅地・畑・公衆用道路）,みやま市瀬高町本郷,"https://maps.google.co.jp/maps?q=33.1723515472,130.479844851+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/99617486478.jpg
https://www.f-takken.com/freins/items/99597847,99597847,公簿660㎡ / 約199.65坪,山林,北九州市小倉南区大字徳吉38-2,"https://maps.google.co.jp/maps?q=33.8031839021,130.861985441+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/06ao5blc1o.jpg
https://www.f-takken.com/freins/items/99575663,99575663,公簿1127.04㎡ / 約340.93坪,宅地,直方市大字上頓野,https://www.google.co.jp/maps/place/%E7%9B%B4%E6%96%B9%E5%B8%82%E5%A4%A7%E5%AD%97%E4%B8%8A%E9%A0%93%E9%87%8E,https://www.f-takken.com/photo/99575663478.jpg
https://www.f-takken.com/freins/items/99619504,99619504,公簿600.06㎡ / 約181.51坪,田,中間市中央１丁目 (地番[4261-1]),"https://maps.google.co.jp/maps?q=33.8199497441,130.712751247+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/06ar36fpky.jpg
https://www.f-takken.com/freins/items/99621372,99621372,729㎡ / 約220.52坪,畑,朝倉市頓田484-1,"https://maps.google.co.jp/maps?q=33.4093000372,130.671000042+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/EM1-00017606-1.jpg
https://www.f-takken.com/freins/items/99345743,99345743,公簿1264㎡ / 約382.36坪,その他（原野）,由布市湯布院町川上894-811(C2-23),"https://maps.google.co.jp/maps?q=33.2696746024,131.323710593+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/99345743478.jpg
https://www.f-takken.com/freins/items/99595472,99595472,公簿721.1㎡ / 約218.13坪,宅地,宮若市原田 (地番[144番、143番3]),"https://maps.google.co.jp/maps?q=33.7309794759,130.644451643+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/99595472478.jpg
https://www.f-takken.com/freins/items/99562484,99562484,公簿541㎡ / 約163.65坪,雑種地,行橋市大字元永,https://www.google.co.jp/maps/place/%E8%A1%8C%E6%A9%8B%E5%B8%82%E5%A4%A7%E5%AD%97%E5%85%83%E6%B0%B8,https://www.f-takken.com/photo/99562484478.jpg
https://www.f-takken.com/freins/items/98123454,98123454,公簿575.92㎡ / 約174.21坪,宅地,豊前市大字八屋1967-18,"https://maps.google.co.jp/maps?q=33.6209637727,131.122507307+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/98123454478.jpg
https://www.f-takken.com/freins/items/99353761,99353761,公簿988.62㎡ / 約299.05坪,雑種地,田川郡香春町大字中津原,"https://maps.google.co.jp/maps?q=33.656779025,130.838204665+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/059wndb3jj.jpg
https://www.f-takken.com/freins/items/99450100,99450100,公簿798.01㎡ / 約241.39坪,山林,北九州市八幡西区小嶺台４丁目20-3,"https://maps.google.co.jp/maps?q=33.8058045483,130.75429108+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/99450100478.jpg
https://www.f-takken.com/freins/items/99599148,99599148,公簿1439㎡ / 約435.29坪,畑,遠賀郡岡垣町大字手野,"https://maps.google.co.jp/maps?q=33.865582294,130.581849831+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/99599148478.jpg
https://www.f-takken.com/freins/items/99620778,99620778,公簿1261㎡ / 約381.45坪,その他（田）,壱岐市芦辺町瀬戸浦974-1 (地番[974-1]),"https://maps.google.co.jp/maps?q=33.8235177909,129.762416627+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/99620778478.jpg
https://www.f-takken.com/freins/items/99618449,99618449,公簿578.5㎡ / 約174.99坪,宅地,北九州市小倉南区葛原元町１丁目,"https://maps.google.co.jp/maps?q=33.8392749733,130.920315644+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/99618449478.jpg
https://www.f-takken.com/freins/items/99196061,99196061,公簿774㎡ / 約234.13坪,田,飯塚市枝国名糖牛乳近く (地番[138－1]),"https://maps.google.co.jp/maps?q=33.6309850561,130.677916941+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/99196061478.jpg
https://www.f-takken.com/freins/items/98921256,98921256,実測1203.71㎡ / 約364.12坪,雑種地,宗像市田野,https://www.google.co.jp/maps/place/%E5%AE%97%E5%83%8F%E5%B8%82%E7%94%B0%E9%87%8E,https://www.f-takken.com/photo/98921256478.jpg
https://www.f-takken.com/freins/items/98937315,98937315,公簿825.04㎡ / 約249.57坪,宅地,久留米市三潴町田川263番2,"https://maps.google.co.jp/maps?q=33.2590269384,130.470639415+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/98937315478.jpg
https://www.f-takken.com/freins/items/99395247,99395247,公簿553㎡ / 約167.28坪,田,三井郡大刀洗町大字本郷2706-2,"https://maps.google.co.jp/maps?q=33.3846570088,130.629446035+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/99395247478.jpg
https://www.f-takken.com/freins/items/99618796,99618796,537㎡ / 約162.44坪,畑,糸島市志摩芥屋1249-1,"https://maps.google.co.jp/maps?q=33.5912459679,130.114887466+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/99618796478.jpg
https://www.f-takken.com/freins/items/99389118,99389118,公簿789.36㎡ / 約238.78坪,宅地,柳川市糀屋町61,https://www.google.co.jp/maps/place/%E6%9F%B3%E5%B7%9D%E5%B8%82%E7%B3%80%E5%B1%8B%E7%94%BA,https://www.f-takken.com/photo/EM1-00010113-1.jpg
https://www.f-takken.com/freins/items/99393507,99393507,公簿643㎡ / 約194.5坪,田,遠賀郡岡垣町大字三吉 (地番[760-5]),"https://maps.google.co.jp/maps?q=33.8602848051,130.595138319+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/99393507478.jpg
https://www.f-takken.com/freins/items/99569160,99569160,公簿859㎡ / 約259.84坪,その他,行橋市大字高瀬 (地番[106番1]),"https://maps.google.co.jp/maps?q=33.7011371005,131.005535815+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/06ac8lzpky.jpg
https://www.f-takken.com/freins/items/99543777,99543777,公簿864.15㎡ / 約261.4坪,宅地,みやま市瀬高町上庄 (地番[602-2、601の一部]),"https://maps.google.co.jp/maps?q=33.157663903,130.463757811+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/99543777479.jpg
https://www.f-takken.com/freins/items/98314760,98314760,公簿767.48㎡ / 約232.16坪,宅地,北九州市若松区西畑町10-2,"https://maps.google.co.jp/maps?q=33.9098994432,130.795520471+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/98314760478.jpg
https://www.f-takken.com/freins/items/99591110,99591110,公簿737㎡ / 約222.94坪,畑,朝倉市下渕506 (地番[1]),"https://maps.google.co.jp/maps?q=33.4460929734,130.668363215+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/99591110478.jpg
https://www.f-takken.com/freins/items/99568067,99568067,公簿522.31㎡ / 約157.99坪,宅地,直方市大字中泉,https://www.google.co.jp/maps/place/%E7%9B%B4%E6%96%B9%E5%B8%82%E5%A4%A7%E5%AD%97%E4%B8%AD%E6%B3%89,https://www.f-takken.com/photo/99568067478.jpg
https://www.f-takken.com/freins/items/99621703,99621703,公簿763㎡ / 約230.8坪,雑種地,大牟田市大字手鎌 (地番[390]),"https://maps.google.co.jp/maps?q=33.0554433454,130.455649292+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/99621703478.jpg
https://www.f-takken.com/freins/items/99606712,99606712,公簿1118㎡ / 約338.19坪,田,"八女郡広川町大字日吉 (地番[1067-1,1066-2])","https://maps.google.co.jp/maps?q=33.261016028,130.55702386+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/99606712478.jpg
https://www.f-takken.com/freins/items/99595401,99595401,公簿811.21㎡ / 約245.39坪,宅地,柳川市田脇817-1,"https://maps.google.co.jp/maps?q=33.1728000373,130.378800042+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/EM1-00017492-1.jpg
https://www.f-takken.com/freins/items/99563841,99563841,公簿518.31㎡ / 約156.78坪,宅地,嘉麻市鴨生370-9,"https://maps.google.co.jp/maps?q=33.6005409442,130.728540081+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/99563841478.jpg
https://www.f-takken.com/freins/items/99576624,99576624,公簿874.4㎡ / 約264.5坪,宅地,築上郡築上町大字赤幡453-2,"https://maps.google.co.jp/maps?q=33.657549344,131.016583889+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/06al9h3adt.jpg
https://www.f-takken.com/freins/items/99162594,99162594,公簿580.5㎡ / 約175.6坪,宅地,朝倉郡筑前町原地蔵2152 (地番[28]),"https://maps.google.co.jp/maps?q=33.4115839851,130.613950289+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/99162594478.jpg
https://www.f-takken.com/freins/items/98593249,98593249,公簿720.93㎡ / 約218.08坪,宅地,豊前市大字八屋,"https://maps.google.co.jp/maps?q=33.6168873221,131.119544902+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/98593249478.jpg
https://www.f-takken.com/freins/items/99620593,99620593,公簿694㎡ / 約209.93坪,田,八女郡広川町大字日吉 (地番[838-2、833]),"https://maps.google.co.jp/maps?q=33.259043017,130.555244801+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/99620593478.jpg
https://www.f-takken.com/freins/items/99350914,99350914,公簿1154㎡ / 約349.08坪,畑,三井郡大刀洗町大字甲条1081-1,"https://maps.google.co.jp/maps?q=33.3871881912,130.614910289+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/99350914479.jpg
https://www.f-takken.com/freins/items/99072316,99072316,公簿956.83㎡ / 約289.44坪,宅地,糟屋郡宇美町神武原４丁目2-10の隣 (地番[374-1他４筆]),"https://maps.google.co.jp/maps?q=33.576870258,130.536725848+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/99072316478.jpg
https://www.f-takken.com/freins/items/99227949,99227949,公簿913.14㎡ / 約276.22坪,宅地,荒尾市上井手466-1、467,"https://maps.google.co.jp/maps?q=32.9959000374,130.482300042+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/EM1-00016260-1.jpg
https://www.f-takken.com/freins/items/99586327,99586327,公簿1398.44㎡ / 約423.02坪,宅地,みやま市瀬高町長田 (地番[3019]),"https://maps.google.co.jp/maps?q=33.1801452277,130.510531452+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/99586327478.jpg
https://www.f-takken.com/freins/items/99496975,99496975,公簿641.32㎡ / 約193.99坪,宅地,北九州市八幡西区浅川２丁目 (地番[427]),"https://maps.google.co.jp/maps?q=33.8799069681,130.70303888+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/99496975478.jpg
https://www.f-takken.com/freins/items/99452081,99452081,公簿919.99㎡ / 約278.29坪,宅地,三井郡大刀洗町大字栄田,https://www.google.co.jp/maps/place/%E4%B8%89%E4%BA%95%E9%83%A1%E5%A4%A7%E5%88%80%E6%B4%97%E7%94%BA%E5%A4%A7%E5%AD%97%E6%A0%84%E7%94%B0,https://www.f-takken.com/photo/99452081478.jpg
https://www.f-takken.com/freins/items/99396451,99396451,公簿573.93㎡ / 約173.61坪,宅地,嘉麻市上山田1362-5他1筆,"https://maps.google.co.jp/maps?q=33.5595366964,130.763457051+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/99396451478.jpg
https://www.f-takken.com/freins/items/99561145,99561145,公簿571.73㎡ / 約172.94坪,宅地,北九州市戸畑区丸町１丁目,https://www.google.co.jp/maps/place/%E5%8C%97%E4%B9%9D%E5%B7%9E%E5%B8%82%E6%88%B8%E7%95%91%E5%8C%BA%E4%B8%B8%E7%94%BA%EF%BC%91%E4%B8%81%E7%9B%AE,https://www.f-takken.com/photo/99561145478.jpg
https://www.f-takken.com/freins/items/99289897,99289897,公簿605.56㎡ / 約183.18坪,宅地,久留米市田主丸町石垣355 (地番[5]),"https://maps.google.co.jp/maps?q=33.3314559237,130.706927323+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/99289897478.jpg
https://www.f-takken.com/freins/items/99092375,99092375,公簿557.01㎡ / 約168.49坪,宅地,北九州市八幡西区楠橋上方２丁目8-12,"https://maps.google.co.jp/maps?q=33.795205537,130.727586842+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/057xouactj.jpg
https://www.f-takken.com/freins/items/99604481,99604481,640.02㎡ / 約193.6坪,宅地,うきは市浮羽町古川1081-7,"https://maps.google.co.jp/maps?q=33.3576687656,130.812062759+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/99604481478.jpg
https://www.f-takken.com/freins/items/99489645,99489645,公簿931.01㎡ / 約281.63坪,宅地,うきは市吉井町富永2157-4,"https://maps.google.co.jp/maps?q=33.3314676187,130.733104574+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/99489645478.jpg
https://www.f-takken.com/freins/items/99573704,99573704,公簿760㎡ / 約229.9坪,山林,糸島市二丈松末1386-8,"https://maps.google.co.jp/maps?q=33.5277622356,130.136590113+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/99573704478.jpg
https://www.f-takken.com/freins/items/98824565,98824565,554㎡ / 約167.58坪,山林,大野城市乙金東２丁目21 (地番[1151-40、1151-43]),"https://maps.google.co.jp/maps?q=33.5553674516,130.503043871+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/98824565478.jpg
https://www.f-takken.com/freins/items/99422347,99422347,公簿677.98㎡ / 約205.08坪,宅地,みやま市瀬高町廣瀬39,"https://maps.google.co.jp/maps?q=33.1839050255,130.539799623+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/99422347478.jpg
https://www.f-takken.com/freins/items/99458601,99458601,公簿681.61㎡ / 約206.18坪,宅地,久留米市城島町楢津971-1,https://www.google.co.jp/maps/place/%E4%B9%85%E7%95%99%E7%B1%B3%E5%B8%82%E5%9F%8E%E5%B3%B6%E7%94%BA%E6%A5%A2%E6%B4%A5,https://www.f-takken.com/photo/05976k1g4j.jpg
https://www.f-takken.com/freins/items/99574623,99574623,公簿1011㎡ / 約305.82坪,田,飯塚市鯰田 (地番[１６６０－１]),"https://maps.google.co.jp/maps?q=33.6643924527,130.70366327+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/99574623478.jpg
https://www.f-takken.com/freins/items/99547194,99547194,公簿518㎡ / 約156.69坪,宅地,大牟田市大字歴木 (地番[1807-318]),"https://maps.google.co.jp/maps?q=33.0332441395,130.481231504+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/99547194478.jpg
https://www.f-takken.com/freins/items/98939575,98939575,公簿621.52㎡ / 約188.01坪,雑種地,大川市大字幡保351-1,"https://maps.google.co.jp/maps?q=33.1956953905,130.377159215+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/98939575478.jpg
https://www.f-takken.com/freins/items/99327270,99327270,公簿784㎡ / 約237.16坪,雑種地,糸島市志摩船越 (地番[466-226他5筆]),"https://maps.google.co.jp/maps?q=33.5546718142,130.12062307+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/99327270478.jpg
https://www.f-takken.com/freins/items/99434010,99434010,公簿588.69㎡ / 約178.07坪,宅地,"八女市馬場 (地番[485-1,485-2])","https://maps.google.co.jp/maps?q=33.207630739,130.565632485+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/99434010478.jpg
https://www.f-takken.com/freins/items/99592546,99592546,公簿1160.83㎡ / 約351.15坪,宅地,田川郡福智町赤池577 (地番[17]),"https://maps.google.co.jp/maps?q=33.6935182274,130.767717189+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/99592546478.jpg
https://www.f-takken.com/freins/items/99507789,99507789,公簿508㎡ / 約153.67坪,畑,糸島市二丈上深江 (地番[92]),"https://maps.google.co.jp/maps?q=33.5108593479,130.158553524+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/99507789478.jpg
https://www.f-takken.com/freins/items/98753564,98753564,公簿960㎡ / 約290.4坪,その他（原野）,大野城市牛頸３丁目 (地番[2063-23]),"https://maps.google.co.jp/maps?q=33.5006202295,130.469098599+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/98753564478.jpg
https://www.f-takken.com/freins/items/98813146,98813146,公簿512.09㎡ / 約154.9坪,宅地,行橋市泉中央７丁目851-1、851-4,"https://maps.google.co.jp/maps?q=33.7076029226,130.987155378+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/98813146478.jpg
https://www.f-takken.com/freins/items/99582723,99582723,公簿963㎡ / 約291.3坪,雑種地,遠賀郡岡垣町大字手野,"https://maps.google.co.jp/maps?q=33.8717446127,130.582946813+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/99582723478.jpg
https://www.f-takken.com/freins/items/99389139,99389139,公簿812㎡ / 約245.63坪,田,柳川市三橋町久末702,"https://maps.google.co.jp/maps?q=33.1644000373,130.448800042+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/EM1-00012542-1.jpg
https://www.f-takken.com/freins/items/99401616,99401616,公簿857.39㎡ / 約259.36坪,宅地,荒尾市牛水613番2,"https://maps.google.co.jp/maps?q=32.9512003537,130.438921516+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/99401616478.jpg
https://www.f-takken.com/freins/items/99009441,99009441,公簿660.59㎡ / 約199.82坪,田,福岡市早良区重留５丁目 (地番[229-1・229-3]),"https://maps.google.co.jp/maps?q=33.5249869789,130.343500462+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/058vwkj14j.jpg
https://www.f-takken.com/freins/items/99383518,99383518,公簿723.5㎡ / 約218.85坪,田,飯塚市庄司1394,"https://maps.google.co.jp/maps?q=33.6745343222,130.667676673+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/99383518478.jpg
https://www.f-takken.com/freins/items/99213833,99213833,公簿1049.46㎡ / 約317.46坪,宅地,荒尾市上平山947,"https://maps.google.co.jp/maps?q=33.0083039653,130.514459813+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/99213833478.jpg
https://www.f-takken.com/freins/items/99585810,99585810,公簿1300㎡ / 約393.25坪,山林,糸島市二丈松末1432-42,"https://maps.google.co.jp/maps?q=33.5285687252,130.133312393+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/99585810478.jpg
https://www.f-takken.com/freins/items/99610048,99610048,公簿517㎡ / 約156.39坪,畑,久留米市田主丸町益生田 (地番[430番6]),"https://maps.google.co.jp/maps?q=33.3327146098,130.690439766+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/99610048478.jpg
https://www.f-takken.com/freins/items/99332978,99332978,公簿902.27㎡ / 約272.93坪,宅地,福岡市西区能古 (地番[1042-6]),"https://maps.google.co.jp/maps?q=33.6140126262,130.305665559+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/99332978478.jpg
https://www.f-takken.com/freins/items/99472133,99472133,公簿518.36㎡ / 約156.8坪,宅地,田川市西本町 (地番[1312-1]),"https://maps.google.co.jp/maps?q=33.6251364539,130.797540091+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/99472133478.jpg
https://www.f-takken.com/freins/items/99574510,99574510,公簿1012.82㎡ / 約306.37坪,宅地,筑後市大字上北島裏山987-1,"https://maps.google.co.jp/maps?q=33.1927571554,130.499392225+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/99574510478.jpg
https://www.f-takken.com/freins/items/98777971,98777971,公簿977.7㎡ / 約295.75坪,宅地,直方市大字頓野2302他3筆 (地番[2302他3筆]),"https://maps.google.co.jp/maps?q=33.7507744024,130.749598661+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/98777971478.jpg
https://www.f-takken.com/freins/items/98679456,98679456,公簿953㎡ / 約288.28坪,田,行橋市大字今井2533-1,"https://maps.google.co.jp/maps?q=33.7304236962,130.998581411+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/98679456478.jpg
https://www.f-takken.com/freins/items/97573040,97573040,公簿841.57㎡ / 約254.57坪,宅地,"田川郡香春町大字高野909-29,59","https://maps.google.co.jp/maps?q=33.6631383137,130.854899222+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/97573040478.jpg
https://www.f-takken.com/freins/items/99578570,99578570,公簿1034㎡ / 約312.78坪,宅地,玉名市岱明町鍋 (地番[51-1]),"https://maps.google.co.jp/maps?q=32.9135716826,130.49809331+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/06amia2qzyp1.jpg
https://www.f-takken.com/freins/items/99339349,99339349,公簿801㎡ / 約242.3坪,雑種地,飯塚市仁保16-4 (地番[16-4]),"https://maps.google.co.jp/maps?q=33.6530839085,130.73780567+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/99339349478.jpg
https://www.f-takken.com/freins/items/99301465,99301465,605㎡ / 約183.01坪,畑,大牟田市大字宮崎2486-1,"https://maps.google.co.jp/maps?q=33.0771270861,130.481490998+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/99301465478.jpg
https://www.f-takken.com/freins/items/99464508,99464508,685.42㎡ / 約207.33坪,田,嘉穂郡桂川町大字土居1183-1 (地番[１１８３-１他３筆]),"https://maps.google.co.jp/maps?q=33.584163923,130.670924182+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/99464508478.jpg
https://www.f-takken.com/freins/items/99380326,99380326,公簿726㎡ / 約219.61坪,田,飯塚市鯰田1642-1,"https://maps.google.co.jp/maps?q=33.66170055,130.703491534+(%E3%82%B3%E3%82%B3)",https://www.f-takken.com/photo/059yzclkoj.jpg
